,time,runtime,pipeline,default_hp,accuracy,new_best,evaluation_report,status,exception,data-pre-processor_class,data-pre-processor_hps,feature-pre-processor_class,feature-pre-processor_hps,learner_class,learner_hps
37,1723210989.4902751,6.467257976531982,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.35048439670628795,
                                      min_samples_leaf=9, min_samples_split=16,
                                      n_estimators=512, warm_start=True))])",False,0.9085,True,"{'accuracy': [0.8954248366013072, 0.9150326797385621, 0.9281045751633987, 0.8954248366013072, 0.9084967320261438]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.35048439670628795, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 9, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
38,1723210995.959029,23.72025203704834,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.9365245338287893,
                                      min_samples_leaf=7, min_samples_split=3,
                                      n_estimators=512, warm_start=True))])",False,0.9255,True,"{'accuracy': [0.9084967320261438, 0.9215686274509803, 0.9150326797385621, 0.954248366013072, 0.9281045751633987]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.9365245338287893, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 7, 'min_samples_split': 3, 'min_weight_fraction_leaf': 0.0}"
39,1723211019.6805198,15.149161100387573,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.7513475814256569,
                                      min_samples_leaf=16, n_estimators=512,
                                      warm_start=True))])",False,0.9085,True,"{'accuracy': [0.8627450980392157, 0.8823529411764706, 0.9215686274509803, 0.9411764705882353, 0.934640522875817]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.7513475814256569, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}"
40,1723211034.8309069,10.133668184280396,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.61680238904472,
                                      min_samples_leaf=9, min_samples_split=18,
                                      n_estimators=512, warm_start=True))])",False,0.9085,True,"{'accuracy': [0.869281045751634, 0.9411764705882353, 0.9215686274509803, 0.8954248366013072, 0.9150326797385621]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.61680238904472, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 9, 'min_samples_split': 18, 'min_weight_fraction_leaf': 0.0}"
41,1723211044.965845,5.10404896736145,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.1800120955736657,
                                      min_samples_leaf=12, min_samples_split=7,
                                      n_estimators=512, warm_start=True))])",False,0.9242,True,"{'accuracy': [0.9411764705882353, 0.9215686274509803, 0.9084967320261438, 0.9281045751633987, 0.9215686274509803]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.1800120955736657, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 12, 'min_samples_split': 7, 'min_weight_fraction_leaf': 0.0}"
42,1723211050.071094,2.134058952331543,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.06283218531462686,
                                      min_samples_leaf=13, min_samples_split=12,
                                      n_estimators=512, warm_start=True))])",False,0.8693,True,"{'accuracy': [0.8888888888888888, 0.8954248366013072, 0.8431372549019608, 0.8823529411764706, 0.8366013071895425]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.06283218531462686, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 13, 'min_samples_split': 12, 'min_weight_fraction_leaf': 0.0}"
43,1723211052.2063591,0.7366089820861816,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.001214665917033897,
                                      min_samples_leaf=4, min_samples_split=16,
                                      n_estimators=512, warm_start=True))])",False,0.8588,True,"{'accuracy': [0.8627450980392157, 0.9084967320261438, 0.8235294117647058, 0.8431372549019608, 0.8562091503267973]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.001214665917033897, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
44,1723211052.944212,1.996485948562622,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.058057031872856935,
                                      min_samples_leaf=15, min_samples_split=3,
                                      n_estimators=512, warm_start=True))])",False,0.8601,True,"{'accuracy': [0.8627450980392157, 0.8366013071895425, 0.8888888888888888, 0.8496732026143791, 0.8627450980392157]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.058057031872856935, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 3, 'min_weight_fraction_leaf': 0.0}"
45,1723211054.941896,6.621920108795166,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.46947410128103884,
                                      min_samples_leaf=15, min_samples_split=7,
                                      n_estimators=512, warm_start=True))])",False,0.8706,True,"{'accuracy': [0.8627450980392157, 0.8562091503267973, 0.8235294117647058, 0.9084967320261438, 0.9019607843137255]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.46947410128103884, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 7, 'min_weight_fraction_leaf': 0.0}"
46,1723211061.5650282,8.041060209274292,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.37146180475513924,
                                      min_samples_leaf=19, min_samples_split=8,
                                      n_estimators=512, warm_start=True))])",False,0.9046,True,"{'accuracy': [0.8758169934640523, 0.9084967320261438, 0.9084967320261438, 0.9150326797385621, 0.9150326797385621]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.37146180475513924, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 19, 'min_samples_split': 8, 'min_weight_fraction_leaf': 0.0}"
47,1723211069.607297,9.785897016525269,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.7076738259400501,
                                      min_samples_leaf=13, min_samples_split=5,
                                      n_estimators=512, warm_start=True))])",False,0.9007,True,"{'accuracy': [0.869281045751634, 0.9150326797385621, 0.8758169934640523, 0.9084967320261438, 0.934640522875817]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.7076738259400501, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 13, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0}"
48,1723211079.394412,2.377013683319092,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.05842778129262538,
                                      min_samples_leaf=12, min_samples_split=6,
                                      n_estimators=512, warm_start=True))])",False,0.9176,True,"{'accuracy': [0.8954248366013072, 0.9150326797385621, 0.9215686274509803, 0.9411764705882353, 0.9150326797385621]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.05842778129262538, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 12, 'min_samples_split': 6, 'min_weight_fraction_leaf': 0.0}"
49,1723211081.772613,2.756747007369995,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.10342573581202741,
                                      min_samples_leaf=11, min_samples_split=13,
                                      n_estimators=512, warm_start=True))])",False,0.8758,True,"{'accuracy': [0.8562091503267973, 0.934640522875817, 0.8627450980392157, 0.8562091503267973, 0.869281045751634]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.10342573581202741, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 13, 'min_weight_fraction_leaf': 0.0}"
50,1723211084.530625,5.916219711303711,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.26826342461241814,
                                      min_samples_leaf=20, min_samples_split=19,
                                      n_estimators=512, warm_start=True))])",False,0.898,True,"{'accuracy': [0.8954248366013072, 0.8954248366013072, 0.8954248366013072, 0.9150326797385621, 0.8888888888888888]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.26826342461241814, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 20, 'min_samples_split': 19, 'min_weight_fraction_leaf': 0.0}"
51,1723211090.448113,2.662555694580078,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.05398426852268945,
                                      min_samples_leaf=7, min_samples_split=16,
                                      n_estimators=512, warm_start=True))])",False,0.919,True,"{'accuracy': [0.8823529411764706, 0.9084967320261438, 0.9477124183006536, 0.9281045751633987, 0.9281045751633987]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.05398426852268945, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 7, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
52,1723211093.111933,15.190924882888794,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.6673356509677263,
                                      min_samples_leaf=11, min_samples_split=6,
                                      n_estimators=512, warm_start=True))])",False,0.8902,True,"{'accuracy': [0.8627450980392157, 0.9281045751633987, 0.8823529411764706, 0.8888888888888888, 0.8888888888888888]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.6673356509677263, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 6, 'min_weight_fraction_leaf': 0.0}"
53,1723211108.304223,1.593991756439209,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.038985804356906684,
                                      min_samples_leaf=20, min_samples_split=14,
                                      n_estimators=512, warm_start=True))])",False,0.8549,True,"{'accuracy': [0.8366013071895425, 0.8823529411764706, 0.869281045751634, 0.8300653594771242, 0.8562091503267973]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.038985804356906684, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 20, 'min_samples_split': 14, 'min_weight_fraction_leaf': 0.0}"
54,1723211109.899449,6.092223882675171,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.2654603038197523,
                                      min_samples_leaf=3, min_samples_split=16,
                                      n_estimators=512, warm_start=True))])",False,0.9294,True,"{'accuracy': [0.934640522875817, 0.9215686274509803, 0.934640522875817, 0.934640522875817, 0.9215686274509803]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.2654603038197523, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 3, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
55,1723211115.992903,8.004758834838867,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.5444149354380958,
                                      min_samples_leaf=13, min_samples_split=10,
                                      n_estimators=512, warm_start=True))])",False,0.8954,True,"{'accuracy': [0.9084967320261438, 0.8954248366013072, 0.9150326797385621, 0.869281045751634, 0.8888888888888888]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.5444149354380958, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 13, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0}"
56,1723211123.9989161,7.396236896514893,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.45468955406182265,
                                      min_samples_leaf=11, min_samples_split=13,
                                      n_estimators=512, warm_start=True))])",False,0.9046,True,"{'accuracy': [0.9215686274509803, 0.8954248366013072, 0.8758169934640523, 0.934640522875817, 0.8954248366013072]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.45468955406182265, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 13, 'min_weight_fraction_leaf': 0.0}"
57,1723211131.396555,17.162589073181152,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.8778343457761005,
                                      min_samples_split=16, n_estimators=512,
                                      warm_start=True))])",False,0.9333,True,"{'accuracy': [0.9281045751633987, 0.934640522875817, 0.954248366013072, 0.9281045751633987, 0.9215686274509803]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.8778343457761005, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
58,1723211148.560506,9.523579120635986,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.4685148578727345,
                                      min_samples_leaf=5, min_samples_split=12,
                                      n_estimators=512, warm_start=True))])",False,0.902,True,"{'accuracy': [0.9281045751633987, 0.869281045751634, 0.9150326797385621, 0.8954248366013072, 0.9019607843137255]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.4685148578727345, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 5, 'min_samples_split': 12, 'min_weight_fraction_leaf': 0.0}"
59,1723211158.087117,6.198868036270142,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.34115881687870653,
                                      min_samples_leaf=17, min_samples_split=12,
                                      n_estimators=512, warm_start=True))])",False,0.885,True,"{'accuracy': [0.8562091503267973, 0.9281045751633987, 0.8954248366013072, 0.8888888888888888, 0.8562091503267973]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.34115881687870653, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 17, 'min_samples_split': 12, 'min_weight_fraction_leaf': 0.0}"
60,1723211164.2936928,24.75871992111206,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.9257719452677136,
                                      min_samples_leaf=10, min_samples_split=13,
                                      n_estimators=512, warm_start=True))])",False,0.9203,True,"{'accuracy': [0.9411764705882353, 0.9281045751633987, 0.8823529411764706, 0.9215686274509803, 0.9281045751633987]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.9257719452677136, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 13, 'min_weight_fraction_leaf': 0.0}"
61,1723211189.059124,9.321862936019897,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.3776920583147827,
                                      min_samples_leaf=17, min_samples_split=19,
                                      n_estimators=512, warm_start=True))])",False,0.8876,True,"{'accuracy': [0.8954248366013072, 0.8823529411764706, 0.9411764705882353, 0.8627450980392157, 0.8562091503267973]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.3776920583147827, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 17, 'min_samples_split': 19, 'min_weight_fraction_leaf': 0.0}"
62,1723211198.384057,9.178497076034546,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.6763252877007625,
                                      min_samples_leaf=20, min_samples_split=11,
                                      n_estimators=512, warm_start=True))])",False,0.8915,True,"{'accuracy': [0.869281045751634, 0.9084967320261438, 0.9084967320261438, 0.9150326797385621, 0.8562091503267973]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.6763252877007625, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 20, 'min_samples_split': 11, 'min_weight_fraction_leaf': 0.0}"
63,1723211207.5676181,20.33351707458496,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.7591361346244865,
                                      min_samples_leaf=13, min_samples_split=16,
                                      n_estimators=512, warm_start=True))])",False,0.932,True,"{'accuracy': [0.9281045751633987, 0.954248366013072, 0.9215686274509803, 0.9150326797385621, 0.9411764705882353]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.7591361346244865, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 13, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
64,1723211227.9058099,4.239725112915039,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.12550197311174538,
                                      min_samples_leaf=18, min_samples_split=4,
                                      n_estimators=512, warm_start=True))])",False,0.8837,True,"{'accuracy': [0.9215686274509803, 0.8431372549019608, 0.9019607843137255, 0.8888888888888888, 0.8627450980392157]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.12550197311174538, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 18, 'min_samples_split': 4, 'min_weight_fraction_leaf': 0.0}"
65,1723211232.149066,7.9881510734558105,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.33216150489338814,
                                      min_samples_leaf=18, min_samples_split=7,
                                      n_estimators=512, warm_start=True))])",False,0.9046,True,"{'accuracy': [0.9150326797385621, 0.9084967320261438, 0.934640522875817, 0.9281045751633987, 0.8366013071895425]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.33216150489338814, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 18, 'min_samples_split': 7, 'min_weight_fraction_leaf': 0.0}"
66,1723211240.1392179,10.110221147537231,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.5260764869999851,
                                      min_samples_leaf=12, min_samples_split=17,
                                      n_estimators=512, warm_start=True))])",False,0.9046,True,"{'accuracy': [0.9019607843137255, 0.9281045751633987, 0.9281045751633987, 0.8366013071895425, 0.9281045751633987]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.5260764869999851, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 12, 'min_samples_split': 17, 'min_weight_fraction_leaf': 0.0}"
67,1723211250.2549021,19.973145008087158,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.8931235004909415,
                                      min_samples_leaf=15, min_samples_split=6,
                                      n_estimators=512, warm_start=True))])",False,0.9242,True,"{'accuracy': [0.934640522875817, 0.9019607843137255, 0.9019607843137255, 0.934640522875817, 0.9477124183006536]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.8931235004909415, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 6, 'min_weight_fraction_leaf': 0.0}"
68,1723211270.2321558,13.372705936431885,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.4897537806956218,
                                      min_samples_leaf=2, min_samples_split=20,
                                      n_estimators=512, warm_start=True))])",False,0.9281,True,"{'accuracy': [0.934640522875817, 0.934640522875817, 0.9019607843137255, 0.9215686274509803, 0.9477124183006536]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.4897537806956218, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0}"
69,1723211283.608054,12.130493879318237,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.30048690659428345,
                                      min_samples_split=17, n_estimators=512,
                                      warm_start=True))])",False,0.9346,True,"{'accuracy': [0.9607843137254902, 0.9084967320261438, 0.9477124183006536, 0.9150326797385621, 0.9411764705882353]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.30048690659428345, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 17, 'min_weight_fraction_leaf': 0.0}"
70,1723211295.7399948,10.691964864730835,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.7438848594829616,
                                      min_samples_leaf=17, min_samples_split=19,
                                      n_estimators=512, warm_start=True))])",False,0.8915,True,"{'accuracy': [0.9084967320261438, 0.8888888888888888, 0.869281045751634, 0.8888888888888888, 0.9019607843137255]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.7438848594829616, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 17, 'min_samples_split': 19, 'min_weight_fraction_leaf': 0.0}"
71,1723211306.433265,8.642347812652588,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.34671930045526544,
                                      min_samples_leaf=9, min_samples_split=12,
                                      n_estimators=512, warm_start=True))])",False,0.9163,True,"{'accuracy': [0.9019607843137255, 0.9150326797385621, 0.9281045751633987, 0.9084967320261438, 0.9281045751633987]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.34671930045526544, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 9, 'min_samples_split': 12, 'min_weight_fraction_leaf': 0.0}"
72,1723211315.0803468,9.644953966140747,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.48087106672859614,
                                      min_samples_leaf=12, min_samples_split=12,
                                      n_estimators=512, warm_start=True))])",False,0.9294,True,"{'accuracy': [0.954248366013072, 0.9477124183006536, 0.9084967320261438, 0.9150326797385621, 0.9215686274509803]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.48087106672859614, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 12, 'min_samples_split': 12, 'min_weight_fraction_leaf': 0.0}"
73,1723211324.7299242,18.992522954940796,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.7890689281836394,
                                      min_samples_leaf=9, min_samples_split=17,
                                      n_estimators=512, warm_start=True))])",False,0.9268,True,"{'accuracy': [0.9281045751633987, 0.954248366013072, 0.9281045751633987, 0.9084967320261438, 0.9150326797385621]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.7890689281836394, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 9, 'min_samples_split': 17, 'min_weight_fraction_leaf': 0.0}"
74,1723211343.724671,13.973574876785278,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.9138955316747795,
                                      min_samples_leaf=9, min_samples_split=12,
                                      n_estimators=512, warm_start=True))])",False,0.9176,True,"{'accuracy': [0.9281045751633987, 0.9411764705882353, 0.9019607843137255, 0.9019607843137255, 0.9150326797385621]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.9138955316747795, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 9, 'min_samples_split': 12, 'min_weight_fraction_leaf': 0.0}"
75,1723211357.701968,8.494824886322021,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.6125970670097669,
                                      min_samples_leaf=16, min_samples_split=6,
                                      n_estimators=512, warm_start=True))])",False,0.9072,True,"{'accuracy': [0.9084967320261438, 0.9019607843137255, 0.9150326797385621, 0.9019607843137255, 0.9084967320261438]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.6125970670097669, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 6, 'min_weight_fraction_leaf': 0.0}"
