,time,runtime,pipeline,default_hp,roc_auc,new_best,evaluation_report,status,exception,data-pre-processor_class,data-pre-processor_hps,feature-pre-processor_class,feature-pre-processor_hps,learner_class,learner_hps
41,1723634436.1314151,1.2565290927886963,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.20185026210095003,
                                      min_samples_leaf=16, min_samples_split=13,
                                      n_estimators=512, warm_start=True))])",False,0.8303,True,"{'roc_auc': [0.7474747474747475, 0.7171717171717171, 0.7777777777777778, 0.9393939393939394, 0.9696969696969697]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.20185026210095003, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 13, 'min_weight_fraction_leaf': 0.0}"
42,1723634437.389235,2.4974639415740967,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.5986672939841771,
                                      min_samples_leaf=9, min_samples_split=8,
                                      n_estimators=512, warm_start=True))])",False,0.8667,True,"{'roc_auc': [0.8787878787878788, 0.9696969696969697, 0.6666666666666666, 0.8181818181818182, 1.0]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.5986672939841771, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 9, 'min_samples_split': 8, 'min_weight_fraction_leaf': 0.0}"
43,1723634439.8878899,1.7753620147705078,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.5025805726574633,
                                      min_samples_leaf=14, min_samples_split=18,
                                      n_estimators=512, warm_start=True))])",False,0.8485,True,"{'roc_auc': [0.898989898989899, 0.8585858585858586, 0.9696969696969697, 0.707070707070707, 0.808080808080808]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.5025805726574633, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 14, 'min_samples_split': 18, 'min_weight_fraction_leaf': 0.0}"
44,1723634441.664474,2.911302089691162,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.6334148067337891,
                                      min_samples_leaf=7, min_samples_split=12,
                                      n_estimators=512, warm_start=True))])",False,0.8889,True,"{'roc_auc': [0.9494949494949496, 0.8787878787878789, 0.9090909090909091, 0.8080808080808081, 0.898989898989899]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.6334148067337891, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 7, 'min_samples_split': 12, 'min_weight_fraction_leaf': 0.0}"
45,1723634444.5769658,1.9577488899230957,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.3658428927100773,
                                      min_samples_leaf=13, n_estimators=512,
                                      warm_start=True))])",False,0.8444,True,"{'roc_auc': [0.7979797979797979, 0.9393939393939394, 0.8787878787878789, 0.8888888888888888, 0.7171717171717172]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.3658428927100773, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 13, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}"
46,1723634446.536075,1.4796829223632812,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.2927251996494096,
                                      min_samples_leaf=17, min_samples_split=15,
                                      n_estimators=512, warm_start=True))])",False,0.7879,True,"{'roc_auc': [0.8888888888888888, 0.6767676767676767, 0.8686868686868687, 0.7474747474747476, 0.7575757575757576]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.2927251996494096, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 17, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0}"
47,1723634448.0169642,4.1111743450164795,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.7443390974029511,
                                      min_samples_leaf=2, min_samples_split=8,
                                      n_estimators=512, warm_start=True))])",False,0.8667,True,"{'roc_auc': [0.8686868686868687, 0.8181818181818181, 0.8383838383838385, 0.898989898989899, 0.9090909090909091]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.7443390974029511, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 8, 'min_weight_fraction_leaf': 0.0}"
48,1723634452.129657,1.0390419960021973,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.03484870260066941,
                                      min_samples_leaf=20, min_samples_split=5,
                                      n_estimators=512, warm_start=True))])",False,0.8182,True,"{'roc_auc': [0.8181818181818181, 0.8383838383838383, 0.8787878787878789, 0.7373737373737373, 0.8181818181818182]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.03484870260066941, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 20, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0}"
49,1723634453.169852,2.5600838661193848,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.49088194003775687,
                                      min_samples_leaf=12, min_samples_split=3,
                                      n_estimators=512, warm_start=True))])",False,0.8606,True,"{'roc_auc': [0.8888888888888888, 0.8181818181818181, 0.8686868686868686, 0.8484848484848485, 0.8787878787878788]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.49088194003775687, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 12, 'min_samples_split': 3, 'min_weight_fraction_leaf': 0.0}"
50,1723634455.7311559,1.7817809581756592,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.7746367949876588,
                                      min_samples_leaf=19, min_samples_split=14,
                                      n_estimators=512, warm_start=True))])",False,0.8444,True,"{'roc_auc': [0.8383838383838385, 0.9696969696969697, 0.8888888888888888, 0.8181818181818181, 0.7070707070707071]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.7746367949876588, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 19, 'min_samples_split': 14, 'min_weight_fraction_leaf': 0.0}"
51,1723634457.514198,1.6228737831115723,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.39404320035827756,
                                      min_samples_leaf=14, min_samples_split=19,
                                      n_estimators=512, warm_start=True))])",False,0.7859,True,"{'roc_auc': [0.7272727272727273, 0.8585858585858586, 0.6464646464646464, 0.7676767676767676, 0.9292929292929293]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.39404320035827756, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 14, 'min_samples_split': 19, 'min_weight_fraction_leaf': 0.0}"
52,1723634459.138262,1.2973968982696533,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.14347879408924435,
                                      min_samples_leaf=11, min_samples_split=15,
                                      n_estimators=512, warm_start=True))])",False,0.8364,True,"{'roc_auc': [0.8686868686868687, 0.7676767676767677, 0.9292929292929293, 0.696969696969697, 0.9191919191919192]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.14347879408924435, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0}"
53,1723634460.4368498,1.9299588203430176,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.9608003082386413,
                                      min_samples_leaf=20, min_samples_split=10,
                                      n_estimators=512, warm_start=True))])",False,0.8566,True,"{'roc_auc': [0.9797979797979798, 0.7777777777777778, 0.7373737373737373, 0.9090909090909091, 0.8787878787878788]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.9608003082386413, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 20, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0}"
54,1723634462.368434,2.809130907058716,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.8806260989661605,
                                      min_samples_leaf=11, min_samples_split=6,
                                      n_estimators=512, warm_start=True))])",False,0.901,True,"{'roc_auc': [0.7676767676767676, 0.9191919191919192, 0.9191919191919192, 0.9191919191919192, 0.9797979797979798]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.8806260989661605, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 6, 'min_weight_fraction_leaf': 0.0}"
55,1723634465.1789708,1.6000072956085205,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.1741962585712563,
                                      min_samples_leaf=8, n_estimators=512,
                                      warm_start=True))])",False,0.9333,True,"{'roc_auc': [0.9595959595959596, 0.9696969696969697, 0.8686868686868686, 0.9696969696969697, 0.8989898989898989]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.1741962585712563, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}"
56,1723634466.780195,4.324687242507935,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.8726402596641497,
                                      min_samples_leaf=10, min_samples_split=16,
                                      n_estimators=512, warm_start=True))])",False,0.8727,True,"{'roc_auc': [0.9494949494949494, 0.9090909090909092, 0.9090909090909092, 0.8181818181818181, 0.7777777777777778]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.8726402596641497, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
57,1723634471.106529,2.0701138973236084,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.6066018943889142,
                                      min_samples_leaf=19, min_samples_split=5,
                                      n_estimators=512, warm_start=True))])",False,0.8424,True,"{'roc_auc': [0.8383838383838383, 0.8888888888888888, 0.8181818181818182, 0.8282828282828283, 0.8383838383838385]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.6066018943889142, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 19, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0}"
58,1723634473.177782,2.083075761795044,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.8107781123773082,
                                      min_samples_leaf=15, min_samples_split=8,
                                      n_estimators=512, warm_start=True))])",False,0.8707,True,"{'roc_auc': [0.8888888888888888, 0.898989898989899, 0.8686868686868687, 0.9292929292929293, 0.7676767676767677]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.8107781123773082, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 8, 'min_weight_fraction_leaf': 0.0}"
59,1723634475.262054,2.1319079399108887,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.4497461515729768,
                                      min_samples_leaf=9, min_samples_split=5,
                                      n_estimators=512, warm_start=True))])",False,0.8889,True,"{'roc_auc': [0.9696969696969696, 0.8383838383838385, 0.8787878787878788, 0.9797979797979798, 0.7777777777777778]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.4497461515729768, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 9, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0}"
60,1723634477.3951218,2.0909619331359863,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.9371450360103142,
                                      min_samples_leaf=16, min_samples_split=14,
                                      n_estimators=512, warm_start=True))])",False,0.8364,True,"{'roc_auc': [0.7676767676767677, 0.8585858585858586, 0.898989898989899, 0.898989898989899, 0.7575757575757576]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.9371450360103142, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 14, 'min_weight_fraction_leaf': 0.0}"
61,1723634479.487243,5.2983479499816895,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.9734163890742302,
                                      min_samples_leaf=7, min_samples_split=9,
                                      n_estimators=512, warm_start=True))])",False,0.8788,True,"{'roc_auc': [0.8484848484848485, 0.9494949494949495, 0.7373737373737373, 0.8787878787878788, 0.9797979797979798]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.9734163890742302, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 7, 'min_samples_split': 9, 'min_weight_fraction_leaf': 0.0}"
62,1723634484.786745,3.346186876296997,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.8246355886429609,
                                      min_samples_leaf=14, min_samples_split=11,
                                      n_estimators=512, warm_start=True))])",False,0.8707,True,"{'roc_auc': [0.9292929292929293, 0.8282828282828283, 0.9292929292929293, 0.8080808080808081, 0.8585858585858586]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.8246355886429609, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 14, 'min_samples_split': 11, 'min_weight_fraction_leaf': 0.0}"
63,1723634488.1340952,3.546534299850464,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.4036248845655783,
                                      min_samples_leaf=3, min_samples_split=5,
                                      n_estimators=512, warm_start=True))])",False,0.8808,True,"{'roc_auc': [0.9292929292929293, 0.8686868686868687, 0.8686868686868687, 0.9696969696969697, 0.7676767676767677]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.4036248845655783, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 3, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0}"
64,1723634491.6818812,1.7899582386016846,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.8170674040681225,
                                      min_samples_leaf=20, min_samples_split=18,
                                      n_estimators=512, warm_start=True))])",False,0.8061,True,"{'roc_auc': [0.8080808080808082, 0.7575757575757576, 0.8080808080808082, 0.7171717171717172, 0.9393939393939393]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8170674040681225, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 20, 'min_samples_split': 18, 'min_weight_fraction_leaf': 0.0}"
65,1723634493.4730828,2.8221921920776367,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.46958407893569276,
                                      min_samples_leaf=9, min_samples_split=4,
                                      n_estimators=512, warm_start=True))])",False,0.8929,True,"{'roc_auc': [0.9191919191919192, 0.9797979797979798, 0.8484848484848485, 0.9090909090909091, 0.8080808080808082]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.46958407893569276, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 9, 'min_samples_split': 4, 'min_weight_fraction_leaf': 0.0}"
66,1723634496.2964501,2.013652801513672,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.32330838538611684,
                                      min_samples_leaf=7, min_samples_split=10,
                                      n_estimators=512, warm_start=True))])",False,0.8646,True,"{'roc_auc': [0.8181818181818181, 0.8080808080808081, 0.8484848484848484, 0.9393939393939393, 0.9090909090909092]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.32330838538611684, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 7, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0}"
67,1723634498.3112671,5.999556064605713,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.8196483318006708,
                                      min_samples_leaf=2, min_samples_split=9,
                                      n_estimators=512, warm_start=True))])",False,0.8788,True,"{'roc_auc': [0.797979797979798, 0.8282828282828283, 0.8686868686868687, 0.9191919191919191, 0.9797979797979798]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.8196483318006708, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 9, 'min_weight_fraction_leaf': 0.0}"
68,1723634504.3120708,1.8108370304107666,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.3835229361118395,
                                      min_samples_leaf=11, min_samples_split=11,
                                      n_estimators=512, warm_start=True))])",False,0.8808,True,"{'roc_auc': [0.8686868686868687, 0.9494949494949495, 0.9191919191919192, 0.9090909090909091, 0.7575757575757576]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.3835229361118395, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 11, 'min_weight_fraction_leaf': 0.0}"
